2025-09-20 23:53:55,226 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 8 | Voting list: [{'sender': 9}, {'sender': 10}, {'sender': 6}, {'sender': 4}, {'sender': 1}, {'sender': 7}]
2025-09-20 23:53:55,227 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 8 | Voting list: [{'sender': 9}, {'sender': 10}, {'sender': 6}, {'sender': 4}, {'sender': 1}, {'sender': 7}]
2025-09-20 23:53:55,227 [INFO] [RESET] server_t=3960 local_t=8940 ms | Agent 7 | Voting list reset for cycle 9
2025-09-20 23:53:55,231 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 8 | Voting list: [{'sender': 9}, {'sender': 10}, {'sender': 6}, {'sender': 4}, {'sender': 1}, {'sender': 7}]
2025-09-20 23:53:55,231 [INFO] [RESET] server_t=3960 local_t=8900 ms | Agent 3 | Voting list reset for cycle 9
2025-09-20 23:53:55,239 [INFO] [RESET] server_t=3960 local_t=8940 ms | Agent 8 | Voting list reset for cycle 9
2025-09-20 23:53:55,268 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 8 | Voting list: [{'sender': 9}, {'sender': 4}, {'sender': 10}, {'sender': 6}, {'sender': 1}, {'sender': 7}]
2025-09-20 23:53:55,272 [INFO] [RESET] server_t=3960 local_t=8900 ms | Agent 4 | Voting list reset for cycle 9
2025-09-20 23:53:55,059 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 9 | Voting list: [{'sender': 4}, {'sender': 9}, {'sender': 10}, {'sender': 2}, {'sender': 6}, {'sender': 3}, {'sender': 7}, {'sender': 1}]
2025-09-20 23:53:55,059 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 9 | Voting list: [{'sender': 4}, {'sender': 9}, {'sender': 10}, {'sender': 2}, {'sender': 6}, {'sender': 7}, {'sender': 1}, {'sender': 3}]
2025-09-20 23:53:55,059 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 9 | Voting list: [{'sender': 4}, {'sender': 9}, {'sender': 1}, {'sender': 10}, {'sender': 2}, {'sender': 6}, {'sender': 7}, {'sender': 3}]
2025-09-20 23:53:55,059 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 9 | Voting list: [{'sender': 4}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 2}, {'sender': 3}]
2025-09-20 23:53:55,059 [INFO] [RESET] server_t=4400 local_t=9380 ms | Agent 10 | Voting list reset for cycle 10
2025-09-20 23:53:55,059 [INFO] [RESET] server_t=4400 local_t=9380 ms | Agent 2 | Voting list reset for cycle 10
2025-09-20 23:53:55,059 [INFO] [RESET] server_t=4400 local_t=9380 ms | Agent 1 | Voting list reset for cycle 10
2025-09-20 23:53:55,060 [INFO] [RESET] server_t=4400 local_t=9380 ms | Agent 6 | Voting list reset for cycle 10
2025-09-20 23:53:55,060 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 9 | Voting list: [{'sender': 4}, {'sender': 9}, {'sender': 10}, {'sender': 2}, {'sender': 6}, {'sender': 7}, {'sender': 1}, {'sender': 3}]
2025-09-20 23:53:55,061 [INFO] [RESET] server_t=4400 local_t=9380 ms | Agent 9 | Voting list reset for cycle 10
2025-09-20 23:53:55,061 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 9 | Voting list: [{'sender': 4}, {'sender': 9}, {'sender': 10}, {'sender': 2}, {'sender': 3}, {'sender': 6}, {'sender': 7}, {'sender': 1}]
2025-09-20 23:53:55,062 [INFO] [RESET] server_t=4400 local_t=9340 ms | Agent 3 | Voting list reset for cycle 10
2025-09-20 23:53:55,066 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 9 | Voting list: [{'sender': 9}, {'sender': 10}, {'sender': 2}, {'sender': 6}, {'sender': 4}, {'sender': 7}, {'sender': 1}, {'sender': 3}]
2025-09-20 23:53:55,067 [INFO] [RESET] server_t=4400 local_t=9340 ms | Agent 4 | Voting list reset for cycle 10
2025-09-20 23:53:55,070 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 9 | Voting list: [{'sender': 4}, {'sender': 9}, {'sender': 10}, {'sender': 2}, {'sender': 6}, {'sender': 7}, {'sender': 1}, {'sender': 3}]
2025-09-20 23:53:55,071 [INFO] [RESET] server_t=4400 local_t=9380 ms | Agent 8 | Voting list reset for cycle 10
2025-09-20 23:53:55,100 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 9 | Voting list: [{'sender': 4}, {'sender': 9}, {'sender': 10}, {'sender': 2}, {'sender': 6}, {'sender': 7}, {'sender': 1}, {'sender': 3}]
2025-09-20 23:53:55,101 [INFO] [RESET] server_t=4400 local_t=9380 ms | Agent 7 | Voting list reset for cycle 10
2025-09-20 23:53:56,251 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 10 | Voting list: [{'sender': 7}, {'sender': 1}, {'sender': 2}, {'sender': 9}, {'sender': 3}, {'sender': 6}, {'sender': 8}]
2025-09-20 23:53:56,251 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 10 | Voting list: [{'sender': 7}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 6}, {'sender': 9}]
2025-09-20 23:53:56,251 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 10 | Voting list: [{'sender': 7}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 6}, {'sender': 9}]
2025-09-20 23:53:56,251 [INFO] [RESET] server_t=4840 local_t=9820 ms | Agent 2 | Voting list reset for cycle 11
2025-09-20 23:53:56,252 [INFO] [RESET] server_t=4840 local_t=9820 ms | Agent 1 | Voting list reset for cycle 11
2025-09-20 23:53:56,255 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 10 | Voting list: [{'sender': 7}, {'sender': 1}, {'sender': 9}, {'sender': 2}, {'sender': 3}, {'sender': 6}]
2025-09-20 23:53:56,256 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 10 | Voting list: [{'sender': 7}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 6}, {'sender': 8}, {'sender': 9}]
2025-09-20 23:53:56,256 [INFO] [RESET] server_t=4840 local_t=9820 ms | Agent 9 | Voting list reset for cycle 11
2025-09-20 23:53:56,256 [INFO] [RESET] server_t=4840 local_t=9820 ms | Agent 8 | Voting list reset for cycle 11
2025-09-20 23:53:56,257 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 10 | Voting list: [{'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 6}, {'sender': 7}, {'sender': 9}]
2025-09-20 23:53:56,258 [INFO] [RESET] server_t=4840 local_t=9820 ms | Agent 7 | Voting list reset for cycle 11
2025-09-20 23:53:56,260 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 10 | Voting list: [{'sender': 7}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 4}, {'sender': 6}, {'sender': 9}]
2025-09-20 23:53:56,260 [INFO] [RESET] server_t=4840 local_t=9780 ms | Agent 3 | Voting list reset for cycle 11
2025-09-20 23:53:56,261 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 10 | Voting list: [{'sender': 7}, {'sender': 1}, {'sender': 2}, {'sender': 4}, {'sender': 3}, {'sender': 6}, {'sender': 9}]
2025-09-20 23:53:56,261 [INFO] [RESET] server_t=4840 local_t=9780 ms | Agent 4 | Voting list reset for cycle 11
2025-09-20 23:53:56,263 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 10 | Voting list: [{'sender': 7}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 6}, {'sender': 9}]
2025-09-20 23:53:56,264 [INFO] [RESET] server_t=4840 local_t=9820 ms | Agent 10 | Voting list reset for cycle 11
2025-09-20 23:53:56,265 [INFO] [RESET] server_t=4840 local_t=9820 ms | Agent 6 | Voting list reset for cycle 11
2025-09-20 23:53:57,919 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 11 | Voting list: [{'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 9}, {'sender': 10}, {'sender': 6}, {'sender': 7}, {'sender': 8}]
2025-09-20 23:53:57,919 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 11 | Voting list: [{'sender': 6}, {'sender': 2}, {'sender': 3}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 7}, {'sender': 8}]
2025-09-20 23:53:57,919 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 11 | Voting list: [{'sender': 6}, {'sender': 2}, {'sender': 3}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 7}, {'sender': 8}]
2025-09-20 23:53:57,919 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 11 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 2}, {'sender': 3}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 8}]
2025-09-20 23:53:57,922 [INFO] [RESET] server_t=5280 local_t=10260 ms | Agent 7 | Voting list reset for cycle 12
2025-09-20 23:53:57,920 [INFO] [RESET] server_t=5280 local_t=10260 ms | Agent 1 | Voting list reset for cycle 12
2025-09-20 23:53:57,920 [INFO] [RESET] server_t=5280 local_t=10260 ms | Agent 10 | Voting list reset for cycle 12
2025-09-20 23:53:57,924 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 11 | Voting list: [{'sender': 6}, {'sender': 2}, {'sender': 3}, {'sender': 8}, {'sender': 4}, {'sender': 1}, {'sender': 7}, {'sender': 9}]
2025-09-20 23:53:57,925 [INFO] [RESET] server_t=5280 local_t=10220 ms | Agent 3 | Voting list reset for cycle 12
2025-09-20 23:53:57,925 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 11 | Voting list: [{'sender': 6}, {'sender': 2}, {'sender': 8}, {'sender': 3}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 7}, {'sender': 4}]
2025-09-20 23:53:57,926 [INFO] [RESET] server_t=5280 local_t=10260 ms | Agent 8 | Voting list reset for cycle 12
2025-09-20 23:53:57,921 [INFO] [RESET] server_t=5280 local_t=10260 ms | Agent 6 | Voting list reset for cycle 12
2025-09-20 23:53:57,919 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 11 | Voting list: [{'sender': 6}, {'sender': 2}, {'sender': 3}, {'sender': 9}, {'sender': 4}, {'sender': 1}, {'sender': 7}, {'sender': 8}]
2025-09-20 23:53:57,924 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 11 | Voting list: [{'sender': 6}, {'sender': 2}, {'sender': 3}, {'sender': 4}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 7}, {'sender': 8}]
2025-09-20 23:53:57,933 [INFO] [RESET] server_t=5280 local_t=10220 ms | Agent 4 | Voting list reset for cycle 12
2025-09-20 23:53:57,933 [INFO] [RESET] server_t=5280 local_t=10260 ms | Agent 9 | Voting list reset for cycle 12
2025-09-20 23:53:57,995 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 11 | Voting list: [{'sender': 6}, {'sender': 2}, {'sender': 7}, {'sender': 3}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 8}]
2025-09-20 23:53:58,006 [INFO] [RESET] server_t=5280 local_t=10260 ms | Agent 2 | Voting list reset for cycle 12
2025-09-20 23:53:59,555 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 12 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 1}, {'sender': 2}, {'sender': 10}, {'sender': 3}, {'sender': 9}]
2025-09-20 23:53:59,555 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 12 | Voting list: [{'sender': 2}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 1}, {'sender': 3}]
2025-09-20 23:53:59,555 [INFO] [RESET] server_t=5720 local_t=10700 ms | Agent 8 | Voting list reset for cycle 13
2025-09-20 23:53:59,555 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 12 | Voting list: [{'sender': 2}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 1}, {'sender': 9}, {'sender': 3}]
2025-09-20 23:53:59,555 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 12 | Voting list: [{'sender': 2}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 9}, {'sender': 1}, {'sender': 3}]
2025-09-20 23:53:59,555 [INFO] [RESET] server_t=5720 local_t=10700 ms | Agent 1 | Voting list reset for cycle 13
2025-09-20 23:53:59,556 [INFO] [RESET] server_t=5720 local_t=10700 ms | Agent 9 | Voting list reset for cycle 13
2025-09-20 23:53:59,555 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 12 | Voting list: [{'sender': 2}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 1}, {'sender': 10}, {'sender': 3}]
2025-09-20 23:53:59,556 [INFO] [RESET] server_t=5720 local_t=10700 ms | Agent 10 | Voting list reset for cycle 13
2025-09-20 23:53:59,556 [INFO] [RESET] server_t=5720 local_t=10700 ms | Agent 2 | Voting list reset for cycle 13
2025-09-20 23:53:59,561 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 12 | Voting list: [{'sender': 2}, {'sender': 3}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 1}]
2025-09-20 23:53:59,561 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 12 | Voting list: [{'sender': 2}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 1}, {'sender': 3}]
2025-09-20 23:53:59,562 [INFO] [RESET] server_t=5720 local_t=10700 ms | Agent 7 | Voting list reset for cycle 13
2025-09-20 23:53:59,562 [INFO] [RESET] server_t=5720 local_t=10660 ms | Agent 3 | Voting list reset for cycle 13
2025-09-20 23:53:59,563 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 12 | Voting list: [{'sender': 2}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 1}, {'sender': 3}, {'sender': 4}]
2025-09-20 23:53:59,563 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 12 | Voting list: [{'sender': 2}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 1}, {'sender': 3}, {'sender': 4}]
2025-09-20 23:53:59,563 [INFO] [RESET] server_t=5720 local_t=10660 ms | Agent 4 | Voting list reset for cycle 13
2025-09-20 23:53:59,563 [INFO] [RESET] server_t=5720 local_t=10700 ms | Agent 6 | Voting list reset for cycle 13
2025-09-20 23:54:00,976 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 13 | Voting list: [{'sender': 10}, {'sender': 6}, {'sender': 1}, {'sender': 2}, {'sender': 9}, {'sender': 8}]
2025-09-20 23:54:00,976 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 13 | Voting list: [{'sender': 10}, {'sender': 6}, {'sender': 1}, {'sender': 2}, {'sender': 8}, {'sender': 9}, {'sender': 7}]
2025-09-20 23:54:00,976 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 13 | Voting list: [{'sender': 3}, {'sender': 6}, {'sender': 1}, {'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 8}]
2025-09-20 23:54:00,976 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 13 | Voting list: [{'sender': 10}, {'sender': 6}, {'sender': 1}, {'sender': 2}, {'sender': 9}, {'sender': 7}, {'sender': 8}]
2025-09-20 23:54:00,976 [INFO] [RESET] server_t=6160 local_t=11140 ms | Agent 10 | Voting list reset for cycle 14
2025-09-20 23:54:00,976 [INFO] [RESET] server_t=6160 local_t=11140 ms | Agent 6 | Voting list reset for cycle 14
2025-09-20 23:54:00,976 [INFO] [RESET] server_t=6160 local_t=11140 ms | Agent 2 | Voting list reset for cycle 14
2025-09-20 23:54:00,977 [INFO] [RESET] server_t=6160 local_t=11140 ms | Agent 7 | Voting list reset for cycle 14
2025-09-20 23:54:00,976 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 13 | Voting list: [{'sender': 10}, {'sender': 6}, {'sender': 1}, {'sender': 2}, {'sender': 9}, {'sender': 8}, {'sender': 4}]
2025-09-20 23:54:00,977 [INFO] [RESET] server_t=6160 local_t=11100 ms | Agent 4 | Voting list reset for cycle 14
2025-09-20 23:54:00,976 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 13 | Voting list: [{'sender': 10}, {'sender': 6}, {'sender': 1}, {'sender': 2}, {'sender': 9}, {'sender': 8}]
2025-09-20 23:54:00,979 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 13 | Voting list: [{'sender': 10}, {'sender': 6}, {'sender': 1}, {'sender': 2}, {'sender': 9}, {'sender': 3}, {'sender': 8}]
2025-09-20 23:54:00,979 [INFO] [RESET] server_t=6160 local_t=11140 ms | Agent 9 | Voting list reset for cycle 14
2025-09-20 23:54:00,979 [INFO] [RESET] server_t=6160 local_t=11140 ms | Agent 1 | Voting list reset for cycle 14
2025-09-20 23:54:00,983 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 13 | Voting list: [{'sender': 10}, {'sender': 6}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 9}, {'sender': 8}]
2025-09-20 23:54:00,984 [INFO] [RESET] server_t=6160 local_t=11100 ms | Agent 3 | Voting list reset for cycle 14
2025-09-20 23:54:00,978 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 13 | Voting list: [{'sender': 10}, {'sender': 6}, {'sender': 1}, {'sender': 8}, {'sender': 2}, {'sender': 9}, {'sender': 3}]
2025-09-20 23:54:00,985 [INFO] [RESET] server_t=6160 local_t=11140 ms | Agent 8 | Voting list reset for cycle 14
2025-09-20 23:54:02,358 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 14 | Voting list: [{'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 2}]
2025-09-20 23:54:02,360 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 14 | Voting list: [{'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 2}]
2025-09-20 23:54:02,359 [INFO] [RESET] server_t=6600 local_t=11580 ms | Agent 10 | Voting list reset for cycle 15
2025-09-20 23:54:02,370 [INFO] [RESET] server_t=6600 local_t=11580 ms | Agent 7 | Voting list reset for cycle 15
2025-09-20 23:54:02,390 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 14 | Voting list: [{'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 4}, {'sender': 8}, {'sender': 2}]
2025-09-20 23:54:02,390 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 14 | Voting list: [{'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 2}, {'sender': 7}, {'sender': 8}]
2025-09-20 23:54:02,390 [INFO] [RESET] server_t=6600 local_t=11580 ms | Agent 6 | Voting list reset for cycle 15
2025-09-20 23:54:02,390 [INFO] [RESET] server_t=6600 local_t=11540 ms | Agent 4 | Voting list reset for cycle 15
2025-09-20 23:54:02,391 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 14 | Voting list: [{'sender': 4}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 9}, {'sender': 2}]
2025-09-20 23:54:02,392 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 14 | Voting list: [{'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 2}]
2025-09-20 23:54:02,392 [INFO] [RESET] server_t=6600 local_t=11580 ms | Agent 8 | Voting list reset for cycle 15
2025-09-20 23:54:02,394 [INFO] [RESET] server_t=6600 local_t=11580 ms | Agent 9 | Voting list reset for cycle 15
2025-09-20 23:54:02,395 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 14 | Voting list: [{'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 2}, {'sender': 3}]
2025-09-20 23:54:02,396 [INFO] [RESET] server_t=6600 local_t=11540 ms | Agent 3 | Voting list reset for cycle 15
2025-09-20 23:54:02,400 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 14 | Voting list: [{'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 2}]
2025-09-20 23:54:02,400 [INFO] [RESET] server_t=6600 local_t=11580 ms | Agent 1 | Voting list reset for cycle 15
2025-09-20 23:54:02,422 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 14 | Voting list: [{'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 2}, {'sender': 6}, {'sender': 7}, {'sender': 8}]
2025-09-20 23:54:02,422 [INFO] [RESET] server_t=6600 local_t=11580 ms | Agent 2 | Voting list reset for cycle 15
2025-09-20 23:54:03,857 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 15 | Voting list: [{'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 6}, {'sender': 4}, {'sender': 7}, {'sender': 10}]
2025-09-20 23:54:03,857 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 15 | Voting list: [{'sender': 1}, {'sender': 2}, {'sender': 10}, {'sender': 3}, {'sender': 6}, {'sender': 7}, {'sender': 9}]
2025-09-20 23:54:03,857 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 15 | Voting list: [{'sender': 1}, {'sender': 10}, {'sender': 2}, {'sender': 3}, {'sender': 6}, {'sender': 7}]
2025-09-20 23:54:03,857 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 15 | Voting list: [{'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 10}]
2025-09-20 23:54:03,857 [INFO] [RESET] server_t=7040 local_t=12020 ms | Agent 6 | Voting list reset for cycle 16
2025-09-20 23:54:03,857 [INFO] [RESET] server_t=7040 local_t=12020 ms | Agent 2 | Voting list reset for cycle 16
2025-09-20 23:54:03,857 [INFO] [RESET] server_t=7040 local_t=12020 ms | Agent 10 | Voting list reset for cycle 16
2025-09-20 23:54:03,857 [INFO] [RESET] server_t=7040 local_t=12020 ms | Agent 8 | Voting list reset for cycle 16
2025-09-20 23:54:03,857 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 15 | Voting list: [{'sender': 1}, {'sender': 9}, {'sender': 2}, {'sender': 3}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 10}]
2025-09-20 23:54:03,858 [INFO] [RESET] server_t=7040 local_t=12020 ms | Agent 1 | Voting list reset for cycle 16
2025-09-20 23:54:03,859 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 15 | Voting list: [{'sender': 9}, {'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 6}, {'sender': 7}, {'sender': 10}]
2025-09-20 23:54:03,860 [INFO] [RESET] server_t=7040 local_t=12020 ms | Agent 9 | Voting list reset for cycle 16
2025-09-20 23:54:03,862 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 15 | Voting list: [{'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 6}, {'sender': 7}, {'sender': 10}]
2025-09-20 23:54:03,862 [INFO] [RESET] server_t=7040 local_t=11980 ms | Agent 3 | Voting list reset for cycle 16
2025-09-20 23:54:03,865 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 15 | Voting list: [{'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 4}, {'sender': 6}, {'sender': 7}, {'sender': 10}]
2025-09-20 23:54:03,865 [INFO] [RESET] server_t=7040 local_t=11980 ms | Agent 4 | Voting list reset for cycle 16
2025-09-20 23:54:03,898 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 15 | Voting list: [{'sender': 1}, {'sender': 2}, {'sender': 3}, {'sender': 6}, {'sender': 7}, {'sender': 10}]
2025-09-20 23:54:03,901 [INFO] [RESET] server_t=7040 local_t=12020 ms | Agent 7 | Voting list reset for cycle 16
2025-09-20 23:54:05,156 [INFO] [CYCLE_COMPLETE] Agent 6 | Cycle 16 | Voting list: [{'sender': 7}, {'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 6}, {'sender': 1}, {'sender': 8}]
2025-09-20 23:54:05,156 [INFO] [CYCLE_COMPLETE] Agent 2 | Cycle 16 | Voting list: [{'sender': 7}, {'sender': 2}, {'sender': 8}, {'sender': 9}, {'sender': 10}, {'sender': 6}, {'sender': 1}]
2025-09-20 23:54:05,156 [INFO] [CYCLE_COMPLETE] Agent 10 | Cycle 16 | Voting list: [{'sender': 7}, {'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 4}, {'sender': 6}, {'sender': 8}, {'sender': 1}]
2025-09-20 23:54:05,156 [INFO] [RESET] server_t=7480 local_t=12460 ms | Agent 2 | Voting list reset for cycle 17
2025-09-20 23:54:05,156 [INFO] [CYCLE_COMPLETE] Agent 9 | Cycle 16 | Voting list: [{'sender': 7}, {'sender': 2}, {'sender': 9}, {'sender': 3}, {'sender': 10}, {'sender': 6}, {'sender': 8}, {'sender': 4}, {'sender': 1}]
2025-09-20 23:54:05,156 [INFO] [RESET] server_t=7480 local_t=12460 ms | Agent 6 | Voting list reset for cycle 17
2025-09-20 23:54:05,156 [INFO] [RESET] server_t=7480 local_t=12460 ms | Agent 10 | Voting list reset for cycle 17
2025-09-20 23:54:05,157 [INFO] [RESET] server_t=7480 local_t=12460 ms | Agent 9 | Voting list reset for cycle 17
2025-09-20 23:54:05,157 [INFO] [CYCLE_COMPLETE] Agent 3 | Cycle 16 | Voting list: [{'sender': 7}, {'sender': 2}, {'sender': 3}, {'sender': 9}, {'sender': 10}, {'sender': 6}, {'sender': 8}, {'sender': 1}]
2025-09-20 23:54:05,157 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 16 | Voting list: [{'sender': 7}, {'sender': 8}, {'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 6}, {'sender': 3}, {'sender': 1}]
2025-09-20 23:54:05,157 [INFO] [CYCLE_COMPLETE] Agent 7 | Cycle 16 | Voting list: [{'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 1}]
2025-09-20 23:54:05,157 [INFO] [RESET] server_t=7480 local_t=12420 ms | Agent 3 | Voting list reset for cycle 17
2025-09-20 23:54:05,157 [INFO] [RESET] server_t=7480 local_t=12460 ms | Agent 8 | Voting list reset for cycle 17
2025-09-20 23:54:05,157 [INFO] [RESET] server_t=7480 local_t=12460 ms | Agent 7 | Voting list reset for cycle 17
2025-09-20 23:54:05,156 [INFO] [CYCLE_COMPLETE] Agent 1 | Cycle 16 | Voting list: [{'sender': 7}, {'sender': 2}, {'sender': 9}, {'sender': 10}, {'sender': 1}, {'sender': 6}, {'sender': 8}]
2025-09-20 23:54:05,165 [INFO] [RESET] server_t=7480 local_t=12460 ms | Agent 1 | Voting list reset for cycle 17
2025-09-20 23:54:05,173 [INFO] [CYCLE_COMPLETE] Agent 4 | Cycle 16 | Voting list: [{'sender': 7}, {'sender': 2}, {'sender': 9}, {'sender': 4}, {'sender': 10}, {'sender': 6}, {'sender': 8}, {'sender': 1}]
2025-09-20 23:54:05,173 [INFO] [RESET] server_t=7480 local_t=12420 ms | Agent 4 | Voting list reset for cycle 17
2025-09-20 23:54:06,101 [INFO] [CYCLE_COMPLETE] Agent 8 | Cycle 17 | Voting list: [{'sender': 6}, {'sender': 7}, {'sender': 8}, {'sender': 9}, {'sender': 1}, {'sender': 2}]
